9662,14286,1185,5621,4395
13443,2677,12586,3359,292
3569,547,8778,4923,8544
7491,14397,7662,1193,4264
1746,6129,6404,7450,13290
5807,2868,13188,9983,3639
5003,1281,4440,7380,4682
8927,4669,8460,6496,12123
1413,12215,14133,704,5938
11038,4630,7828,14149,4222
5670,13131,4536,4161,7626
8262,12527,5881,4801,6351
13935,5593,8166,945,9075
10660,7360,4336,7727,5137
6550,6299,8657,8813,13870
1721,8718,8583,13884,8513
14031,5045,7730,12205,6718
342,9298,5328,5535,5296
511,6402,9907,14210,1589
1124,6764,9658,5647,6299
3688,12381,9888,2934,2794
5222,10911,11042,8496,416
8183,12062,4921,12472,9276
4353,5610,11189,9945,5726
11470,11180,2006,12555,1445
7800,6392,13609,13839,13750
569,11291,9790,615,1648
10488,5043,6031,9077,1621
10488,5043,6031,9077,1621
6379,890,1767,10333,6922
6379,890,1767,10333,6922
7600,11569,11219,9113,12299
6062,14077,3887,12630,6107
10655,8298,9708,5431,4803
14445,3569,9052,547,5247
3358,7859,13812,6512,3951
3358,7859,13812,6512,3951
9917,12070,14473,3717,7954
7969,8342,2186,10240,10484
9309,6031,10934,10488,8764
138,11826,3040,9112,3842
11276,8063,6202,9507,5146
156,9371,5894,3073,8295
8688,4604,5013,11275,14137
524,12452,2259,7265,4527
10759,6809,7828,5822,9128
8333,416,10484,5544,4036
7890,11386,611,4040,12689
5231,7546,3281,2041,2896
4503,10883,896,4076,3649
4378,10470,1994,4651,7977
13537,8567,10656,6823,12823
987,2518,3828,9934,3821
10848,8199,13638,5829,1531
2963,8730,12265,722,3814
2963,8730,12265,722,3814
8439,490,395,5790,7444
8167,13812,7563,3394,6512
6897,5830,8829,2306,10533
2234,205,95,2332,206
10426,11655,7531,2094,6288
8494,957,11844,1444,6275
14215,13606,6567,5070,7561
13992,2453,4497,12002,9556
14274,4865,2997,11355,13249
4197,633,12400,13456,5442
10051,10758,1767,9165,12576
7873,7422,7030,9516,4816
5882,2755,10508,1692,5350
5882,2755,10508,1692,5350
11835,2986,14381,394,11956
10,402,2464,1942,1678
1672,9829,7572,10467,7375
1672,9829,7572,10467,7375
3826,1525,11096,11616,3176
13586,5794,5044,13837,14268
8767,2775,3564,2264,1800
5991,6237,5721,8418,11749
7363,1281,7282,9853,5763
9429,12075,945,8741,11302
9429,12075,945,8741,11302
8800,8286,7450,8893,14225
9343,7503,5160,5119,8140
8319,3695,8574,3135,11946
10220,14137,7440,4130,395
9876,13841,12772,3848,339
7089,11242,14152,12602,1666
7089,11242,14152,12602,1666
1503,1505,2299,13594,11092
13658,11367,9621,14515,14154
4618,5474,1034,12654,1636
4847,4506,1820,3563,5819
9973,4158,12070,2023,7954
5161,436,11245,5769,8064
12385,6604,1163,610,3246
13585,4407,8482,3165,7393
9821,5593,2460,9290,4630
9821,5593,2460,9290,4630
1284,8686,10152,10614,12503
9006,12778,9620,11391,4091
14358,1863,5353,12808,3987
2587,220,13679,11365,5694
5593,7967,945,3613,1572
14284,10277,410,2304,13110
11538,1216,3200,11237,5196
1214,3086,13044,2279,10345
2369,1728,879,7635,13087
2369,1728,879,7635,13087
2369,1728,879,7635,13087
52,2508,9038,11637,227
8782,8394,1715,56,7550
2001,13854,8857,3249,6050
4769,8418,11421,5226,12088
2806,2752,9550,4339,1147
3455,5303,5497,2583,8319
1618,6106,7443,9932,2504
4174,9970,11893,2714,5725
6157,2910,7163,3866,6057
4303,9231,2967,4256,14109
587,9287,3765,11638,4762
11737,10886,9534,11461,9280
7758,14427,9733,6134,8513
6050,2001,3249,4622,13854
10123,4113,13487,14036,5350
10123,4113,13487,14036,5350
2589,601,11302,6291,3182
6342,136,8366,5000,6012
7401,9165,14360,11449,14423
2728,10868,8220,10608,375
14165,7170,12084,7534,10998
1790,7496,7212,978,1560
4,6777,278,12951,2927
11734,11865,12576,473,9768
3522,9137,603,12692,12592
9909,3621,8561,4704,6989
9649,14426,8648,8696,444
2139,6619,8960,7645,8490
9373,926,10027,1163,3382
9735,14150,5242,13667,2767
921,5110,8889,3392,11689
647,3022,11487,12891,363
3076,5263,336,3421,13207
3076,5263,336,3421,13207
14524,5876,4437,5920,6689
7798,3108,4575,13239,876
11724,13662,3452,245,5246
1581,3234,7343,8184,192
6089,6401,7466,8389,5357
11707,4303,8395,6088,8714
13124,11014,7093,7828,1623
10768,7727,8912,1223,1762
11684,8771,6273,12667,11250
663,3061,1520,14512,3129
14269,505,6458,8459,4121
4344,1441,2022,9259,7378
5491,8781,3833,2009,8695
276,3506,13456,4313,694
8947,9247,11223,7495,6211
3765,2966,5690,2878,1499
13126,6512,11244,9653,11238
1364,6737,8871,9042,4790
3711,3532,9810,6021,3236
3440,7673,5455,6624,10679
9138,13634,1753,2864,10526
7464,14200,3261,3896,4265
2883,14354,1940,6231,3592
8345,13025,9664,199,1523
4476,12507,3612,12072,10711
9862,8986,7202,5869,11959
540,3049,10903,920,8766
1505,4743,12826,2997,8549
3360,2009,14222,10321,5491
7716,10936,491,11889,1366
10608,10868,14062,10875,12132
1622,4536,4545,13971,6768
10729,4237,1753,9155,3303
14259,13238,3995,1036,13031
5044,1660,2246,9394,7672
13812,11333,14410,10039,3781
4064,4732,9512,8459,3414
6254,4061,1646,13067,5843
3184,11249,1659,7124,5297
13406,12224,6412,12818,12015
8667,13730,10245,11869,11845
360,10594,527,11775,6699
8286,8800,3420,7450,10928
283,14495,8212,10808,12758
283,14495,8212,10808,12758
2620,11228,7945,12756,9615
4387,1727,2914,12916,9913
4399,3319,14423,12150,8573
4399,3319,14423,12150,8573
1288,12482,1163,2138,9373
8521,11399,12473,5990,8462
8521,11399,12473,5990,8462
14479,7950,12989,14464,10854
8953,10526,9291,1762,10029
5659,4755,9270,237,4440
10268,13221,3848,5102,4207
2937,7711,5647,9658,11066
13758,9357,12852,2403,1907
13611,5889,7006,9464,3985
9754,13870,11399,1769,3616
523,3732,11132,7360,8080
1865,4113,4879,10749,4415
10699,7021,4069,1389,13099
394,11409,14163,2136,1090
2926,6133,4114,5994,981
2926,6133,4114,5994,981
5795,4503,8050,3382,13424
1636,5550,9125,4618,2663
1341,3765,9287,5690,9219
167,10960,9317,4699,11274
4839,192,7153,11437,3234
13198,12651,6747,5861,12193
8714,11707,1024,6945,8395
4613,9886,13443,11068,9004
9455,11289,8532,5771,11436
9417,10426,1087,6747,9606
14535,11983,8837,5538,2522
5533,13989,9803,110,1987
5484,7360,237,12027,9270
5835,753,7499,7235,4515
11042,416,9004,8496,7762
13651,5959,9176,3001,11252
29,5572,13126,11238,885
4398,6782,12480,6012,7180
8999,5066,4412,4909,9561
2967,14109,11839,8043,4303
2967,14109,11839,8043,4303
5788,8751,8757,1551,551
740,9971,551,3257,3824
3435,3833,5925,11043,1883
1260,6285,8738,3988,1376
7561,13606,14215,9906,3877
12913,599,4625,6451,5282
7813,14531,2508,5278,2425
8198,200,6182,11501,11375
1894,10468,2923,9231,14471
7364,5110,6290,2560,11874
7364,5110,6290,2560,11874
7364,5110,6290,2560,11874
7364,5110,6290,2560,11874
5474,1350,11761,7329,4618
4336,3570,3188,10660,7360
11377,9945,6060,441,4112
11377,9945,6060,441,4112
10582,615,11351,8383,4068
4864,28,10994,7701,2140
12271,5409,6046,9297,3121
6056,7304,7257,14452,6590
7305,13844,10280,10054,12253
11486,6667,10247,5788,7983
8620,11597,5213,4272,8403
13497,772,2602,10155,3740
5797,573,6376,6719,270
12624,8594,1444,950,7886
12602,6775,11242,10893,1059
11361,7704,5924,122,8271
8252,7397,6194,11329,2049
9613,7526,6757,221,2447
2359,5394,9728,11789,11258
4131,11146,13573,4722,1018
6475,5506,3640,10128,6876
5796,13456,12400,6227,3951
5796,13456,12400,6227,3951
13945,13252,2014,9099,9119
8285,3506,657,8339,11466
8285,3506,657,8339,11466
3524,10387,574,2645,12287
6772,4836,13611,6277,8928
8526,8681,11668,349,9172
8502,3538,3053,3997,4347
7738,5561,4750,6747,13198
7793,10542,2524,6273,4267
7123,13748,11720,1837,7830
3836,11763,1403,2061,8360
282,1513,14221,4749,3505
11606,7855,7246,1975,12480
140,11200,949,2347,8544
12308,9584,2794,5030,2778
860,5436,7240,2037,12269
11317,4838,10488,10145,12988
7494,10042,3012,4150,488
4118,1128,12251,5813,8886
7675,3830,10199,4113,12142
7675,3830,10199,4113,12142
1830,5750,14394,14330,1551
1830,5750,14394,14330,1551
5853,13341,688,14116,1306
9911,6307,2151,6946,7463
4427,7059,114,2396,6809
6434,5593,7694,9888,945
6370,12299,5446,13871,6609
4150,9690,10042,488,7494
11015,9255,1071,583,2065
6686,8344,14276,8602,2190
8696,1923,3013,11219,13478
6025,9410,8781,8695,8319
1375,13301,643,555,4899
3457,6725,10659,13837,3436
3843,1209,5463,8718,9162
3843,1209,5463,8718,9162
7525,6266,10914,6628,9520
3369,213,14336,1834,7176
1360,2451,9511,10178,3223
6821,898,3588,447,4244
13262,10765,9715,2759,9490
1015,13780,2722,4630,13258
1700,13552,1072,6121,9918
8501,4273,3420,10263,8727
9834,5137,8080,12027,2085
11252,9176,3095,3001,5959
9755,5132,14082,13974,8776
9755,5132,14082,13974,8776
8639,10031,12699,244,13209
9307,14375,12666,1764,12307
8922,11011,10650,8496,10634
829,8513,6319,12348,7203
8705,2028,8177,3011,359
6041,442,4259,12506,831
5102,4596,114,12473,588
4894,2585,4147,1794,4520
9235,11747,14253,908,8830
12400,5796,6818,8405,6227
12400,5796,6818,8405,6227
8225,9362,6584,6979,5856
5494,1885,9930,13525,3355
8207,9263,957,2149,13492
5628,1868,1486,7711,5392
9704,1788,11388,4019,4024
1988,12782,176,13077,7086
12644,11702,2765,4119,8479
9094,10519,8860,8459,8468
7285,4379,14282,11374,4158
3436,5453,3992,6488,3511
10738,4157,1994,14511,10573
10360,8446,442,2145,13809
7777,5583,7234,6801,13219
7475,6411,9572,4243,130
8785,4722,9052,547,8433
6749,3338,12223,10096,5137
13116,8262,9431,14530,653
1110,13961,10027,2138,3649
7740,8585,7828,14340,11038
14466,210,1198,3219,458
13211,7020,3506,11570,11694
6846,4385,8820,4631,2038
12449,5958,2739,9807,1875
9777,14396,10808,7414,11795
4056,19,8457,7707,10533
12506,5140,13068,1924,2757
14305,3695,8319,5497,8738
1139,9831,12185,637,2094
4082,2757,9848,3104,14250
8357,351,5342,12565,7428
2302,11763,2061,13665,14515
2596,470,11612,4326,11963
31,8151,14068,10044,476
6261,3496,9682,2887,183
444,1158,9649,3833,4324
10805,5066,4307,6323,8999
1836,12261,11121,1568,8475
9345,205,9840,7145,9601
515,2929,12292,9266,11441
4537,13587,13790,11374,7285
2008,3786,4784,8496,6205
9412,4673,4296,8013,9874
1283,13970,10994,2663,3573
3276,6057,7469,11730,8313
1785,13971,7468,9252,5040
13207,3421,336,11125,6110
5704,5616,14189,1721,1950
5704,5616,14189,1721,1950
4339,13167,11213,2752,8117
10580,7589,11186,1824,6423
13884,8513,11363,2543,1721
12934,3687,2999,14127,847
3819,13217,3731,13101,12109
13891,5761,9926,2529,1553
7478,2175,13433,10630,13964
10267,9888,9828,7694,480
43,804,4466,8154,6119
4093,12988,1951,6305,2004
6475,5506,3640,10128,6876
6973,14453,3538,5246,6506
13715,829,8513,5548,6134
2908,11453,736,11095,1266
9067,1877,10247,1084,11569
6862,744,13593,7517,6607
8730,12439,13638,8393,2530
4808,4970,2338,6625,12578
4214,13548,5809,6513,9890
13378,10749,11619,10656,8857
5560,8956,2217,13724,13238
5560,8956,2217,13724,13238
206,13652,163,13563,5030
10589,9842,6892,9490,12203
3428,9371,5894,7561,4198
9658,5647,11066,2292,1124
885,7563,5572,6227,11238
3175,11119,3772,14537,11191
4746,8556,2323,7892,9389
11057,5575,931,13238,8956
10686,8069,4112,4196,9945
5284,3073,5070,14215,2939
11948,10893,4442,11242,5437
5607,3550,13742,4903,777
5037,11003,7526,4894,11229
14150,7420,9735,13667,12758
11328,12351,8891,1965,318
14040,6082,12256,13043,278
6646,5066,2634,3415,12523
2892,4442,1619,11381,5437
13484,6026,9109,14323,925
5737,5040,8495,2845,5402
1489,14471,1185,12433,11418
10039,9054,6069,657,8339
13184,10535,2101,6837,8624
2755,5882,9601,6345,2292
7421,10942,9165,4399,14423
7071,4498,10072,9555,2314
7671,13528,26,5926,6735
12266,411,9551,9555,12796
1856,12652,6666,7969,11464
11681,13119,9351,526,1318
11683,12349,12826,5519,14485
10145,1915,9346,11317,4838
7540,8948,1317,597,11540
4260,11220,7915,3554,2163
8314,5385,9471,3527,10856
7304,6056,9958,8879,1109
6836,5301,4618,9572,8891
11436,13887,8532,11413,10355
11238,11244,10606,9653,9683
11546,10356,9128,12411,8462
6970,13553,9800,8572,9971
13577,4246,6209,7922,4412
13606,14215,7561,2468,3428
7481,10438,9032,5956,10186
10961,3753,6775,10893,1619
10769,7587,10669,2594,2626
4899,13301,14495,8212,1375
415,3042,6529,8991,9255
5128,10819,14436,6472,702
12772,1459,13110,10309,3848
8562,7282,6684,11409,9274
9770,13296,11725,3843,1209
1791,14133,1486,4722,6784
6369,12932,7626,5143,9431
2953,1727,1404,9913,8275
2953,1727,1404,9913,8275
9225,9632,10258,12977,11079
65,13294,11680,1159,1461
6976,12159,7325,9551,9464
7157,4677,13371,3299,13272
5107,2354,13004,12289,13331
9072,9756,6524,4666,2864
9072,9756,6524,4666,2864
9072,9756,6524,4666,2864
2225,10234,1132,5672,13874
4712,12414,1485,10087,12390
1967,11242,10893,10424,13595
1967,11242,10893,10424,13595
5387,12265,11358,4970,5990
2689,9710,5446,13278,9193
5527,58,487,12105,5119
12224,8106,8830,6488,8121
4155,1756,8902,8782,5640
8353,13770,11693,7247,11273
9562,12383,9038,6368,11392
2045,3166,347,4966,2852
8228,11473,14098,5967,7985
2422,6192,9227,10612,10855
11228,6678,2613,2620,14197
1720,4091,4772,3610,7309
11912,5077,2467,8360,8870
8408,2884,8253,5778,2173
2489,1553,9926,5761,11583
12782,1988,7127,6945,176
11198,6780,9561,11050,8574
6475,5506,3640,10128,6876
8708,12033,2443,273,7890
8941,6718,14451,7730,9820
8105,8885,618,12692,5528
336,11125,3421,3262,6274
11863,3545,1971,9240,12328
2558,11924,13192,2862,12896
7626,13307,12796,6369,10072
13910,10159,9426,603,14415
3201,1300,4494,5194,12464
4144,7076,5249,1553,11583
5920,4437,5346,14524,5740
8138,2338,10097,3814,6486
7897,11441,8858,765,10290
1469,286,1989,44,10863
809,4091,3533,12756,8382
6956,3217,7049,10171,8520
9559,10021,8217,4207,1979
12018,11120,13193,11870,11396
794,8943,9286,14456,11826
5332,6062,12630,768,9719
11781,8062,1975,1755,6003
8841,3471,6236,12729,13402
6361,6275,5831,4207,4524
10187,3481,12230,3083,13504
1689,8006,11091,9060,9112
9766,9638,7991,5823,2630
1669,689,5719,7350,11762
10966,10380,11857,5848,9069
309,4235,2484,805,4628
11264,10452,5268,3095,3001
3639,13188,8463,8255,4888
7526,88,8206,9613,2447
7526,88,8206,9613,2447
7526,88,8206,9613,2447
7526,88,8206,9613,2447
7526,88,8206,9613,2447
7526,88,8206,9613,2447
322,6955,12775,5078,9549
9153,8043,4749,13768,14114
13047,566,4998,9844,682
2923,14471,10468,1894,893
10439,13811,8574,10519,6793
10124,7418,4844,8183,3007
5218,8371,13422,6345,2755
2536,6064,8130,6909,12210
8475,2341,1836,5661,14481
7783,6468,10867,770,7151
12534,3462,11936,6363,3981
3318,301,13686,9959,11283
14500,5912,7211,3804,8878
6498,14361,11350,3797,12153
2737,8106,6281,12224,8830
12072,9136,12507,3373,119
12072,9136,12507,3373,119
8442,3295,61,13011,4513
8442,3295,61,13011,4513
2470,3290,13431,11401,6419
9459,13071,7246,9085,1152
11977,12865,12439,1421,6800
4384,7815,11362,4684,6491
8590,10314,3050,10408,8601
8794,4009,302,2200,14203
12418,8678,10525,7610,2751
7885,11288,9118,1248,5764
5501,4618,3615,13669,9120
1172,4696,2207,10763,11937
8325,18,8586,4281,13553
4815,11038,9128,4405,9772
451,616,13833,3896,7219
12034,5282,10981,13756,6540
8738,10938,39,4412,9561
6284,5651,10167,6387,9403
6054,4335,964,2700,5649
10202,9661,9555,13004,13690
2506,11817,8255,8018,13482
9892,9728,2927,9015,3043
12744,13337,580,8936,12746
4633,9761,576,8260,2308
579,13053,8891,5030,10495
579,13053,8891,5030,10495
11133,10023,5146,14533,6991
8895,13133,6305,14127,9272
12160,11419,1238,2804,9926
10777,10417,267,6689,841
3382,9373,926,10883,3649
3948,12780,5794,6077,12132
4755,5659,9270,9813,11021
8964,13214,6728,8381,11243
10916,3264,12489,3822,13814
2618,10789,3415,3253,4623
7748,4112,9945,1896,4017
2533,6411,8948,1348,6003
14018,113,10710,2126,4327
12062,8032,1090,14377,3815
7411,75,8119,14187,11353
1338,1507,2590,5094,12808
6251,1773,12777,6389,11112
7065,5061,5501,9572,8741
1823,3463,8563,9490,9626
12059,7141,6395,5744,8459
180,165,5301,2095,2858
11060,6678,7087,288,4112
5340,3199,10129,12653,14376
3181,7822,4051,6231,13620
10361,9661,9207,13027,5151
12336,3028,1005,6892,7642
13914,2017,10289,4643,2100
14443,11073,10677,4128,4918
3134,7572,9460,2037,7746
9993,3148,11021,12513,3618
1612,6603,7987,9656,1516
11791,7413,13257,6410,11616
10201,2366,1398,7375,3299
7079,8609,11280,11004,13103
1014,13984,13027,2040,14077
10229,12586,11042,11363,7762
835,9117,4019,9145,11778
938,9472,462,10717,2712
5445,7886,11823,3520,7830
7718,2662,13434,13347,11629
7718,2662,13434,13347,11629
6006,1907,2093,3597,11409
11701,99,11095,13846,9048
3954,3414,8781,2223,12389
4572,11838,2106,2988,12464
4572,11838,2106,2988,12464
6475,5506,3640,10128,6876
1665,12124,12177,4995,6427
4863,6567,13774,8588,9371
7896,426,1692,3598,12025
7254,3871,4966,3433,10088
13029,10789,685,3597,394
14399,284,2492,12064,12520
14399,284,2492,12064,12520
6475,5506,3640,10128,6876
2292,840,5884,9658,9478
5171,5215,8182,14452,11334
12181,12582,2046,8924,5775
5026,11229,4292,10290,10548
10284,11680,4292,9015,10532
2053,3493,13934,13904,7820
8080,11132,5137,3909,183
8200,1158,12523,1090,4623
1767,6379,10333,12729,10758
6965,7275,10203,8214,7086
7924,8506,10816,7690,8093
12586,11363,13443,12348,11011
11571,13731,5450,879,9942
7130,12315,188,13581,3072
9271,12417,11799,11170,1703
5258,110,12916,1727,521
8910,14152,8815,10424,2743
6176,488,3012,10042,7494
7060,11889,12254,10079,4462
10675,1799,2331,6628,2183
14017,14183,10405,10737,10316
387,11569,3496,8450,3577
3229,7508,11770,10379,12120
11532,288,4112,13314,11060
2870,695,8242,6908,10090
8860,8468,5303,4186,12971
5372,7138,13791,6374,13503
12941,2249,12963,13346,12190
2026,1094,13519,13124,9216
10591,10936,6691,373,7226
4223,2547,11522,3035,7272
7458,887,67,826,6204
7458,887,67,826,6204
4431,11973,12738,6496,12195
1602,4799,8654,8396,8126
11761,5474,1350,4923,704
11761,5474,1350,4923,704
4248,13727,11363,12586,10634
9865,4191,8008,5832,5075
14115,1894,1455,9231,2923
14115,1894,1455,9231,2923
14115,1894,1455,9231,2923
1668,8671,7507,3896,1072
1668,8671,7507,3896,1072
1979,4683,1558,1658,5355
9566,8932,7775,10346,4335
1768,8178,6957,12933,8032
11894,3392,5110,6290,3822
2267,3877,8588,13037,11918
8927,4669,8460,6496,12123
8786,10507,2901,5727,2810
297,2535,8213,1450,4513
9231,14109,4303,5414,4256
9231,14109,4303,5414,4256
13302,13013,8479,12558,12354
5884,10095,12558,13053,2663
5884,10095,12558,13053,2663
4667,2815,8824,2721,10106
12653,7096,3199,10129,9458
7134,1390,4070,12472,6982
6852,8028,5776,11171,9255
6475,5506,3640,10128,6876
6949,1347,5257,5899,12973
9512,2721,13773,2586,4064
11577,8695,8781,8319,10073
11467,7984,7298,11796,11904
7749,13953,4856,3120,3479
2210,6640,6531,11915,1100
8640,3413,5446,7717,11932
5406,2544,2447,11680,11361
5222,10911,11042,8496,416
11694,11466,13182,3506,11244
11694,11466,13182,3506,11244
11694,11466,13182,3506,11244
5816,10867,6234,5103,7151
6148,9736,13930,10646,12142
10233,3951,355,13456,5796
10233,3951,355,13456,5796
12872,9257,9421,11753,8163
10313,8434,2264,12927,9258
4631,6846,10269,7563,1687
12726,3100,3057,10535,7441
11014,13124,7828,1623,7093
7608,7626,10215,2773,6603
5779,10142,7199,2518,7279
6379,890,1767,10333,6922
14151,11057,5575,931,11494
9309,6031,10934,10488,8764
2592,2101,3057,7441,7505
11867,4065,3633,382,2268
14376,7658,7096,3199,10129
1154,12379,1376,14323,8968
8342,7969,10484,6666,11178
10697,1176,8546,13793,10691
567,7189,1952,14285,10803
6567,9906,4863,14215,4141
8948,4243,7815,2533,1317
37,4472,458,5153,5115
1723,12613,1654,1064,11228
9007,6427,4558,8209,10657
5231,7546,3281,2041,2896
116,2560,11176,5110,12520
6679,7014,3950,4968,8569
6679,7014,3950,4968,8569
1193,2388,2610,7491,14083
3951,13686,355,13456,10233
3951,13686,355,13456,10233
5710,5387,12265,12578,12925
8039,6747,1736,13579,11543
12868,13770,8005,5749,10656
13391,8889,5110,11389,6223
3885,13038,4604,3035,229
8908,8328,9854,9907,8245
11509,6089,5357,11685,7466
2320,6784,4722,2443,13383
5793,8238,520,1052,9625
6060,9945,12756,7657,698
7280,8319,3988,11946,5497
6519,11945,12834,8650,3950
6519,11945,12834,8650,3950
2887,8738,11946,3496,11881
3999,12586,11343,10114,10634
6733,6980,12738,1728,13087
3876,1474,11946,10073,622
11663,273,8990,2860,12988
13314,11532,3827,5631,13713
10493,4776,10644,7686,13974
5354,542,9801,13040,12124
5071,9670,4765,6458,12712
5567,3496,8751,7009,4653
4893,469,6304,14496,13893
7016,3023,3784,6583,6267
14274,4865,2997,11355,13249
6595,7614,6954,4081,12781
4510,14051,8492,215,10027
3231,1572,13258,6049,9128
4197,633,12400,13456,5442
10051,10758,1767,9165,12576
5882,2755,10508,1692,5350
5882,2755,10508,1692,5350
10933,5282,8761,8328,7042
13182,3506,11466,11694,8285
12618,5512,10196,12916,11793
588,5690,9290,11977,5102
7384,3215,9416,13278,6323
1672,9829,7572,10467,7375
12708,990,826,5798,887
13666,6275,7830,195,957
8601,7153,12933,6720,1837
10295,12442,12299,2583,8450
2798,5563,6859,10638,3458
939,6078,9565,11159,1232
12441,2817,907,14130,5925
11420,9758,7005,5511,6392
2135,3908,4775,9475,8966
8916,3582,14225,3226,10928
12706,2976,8778,10095,12381
7529,9466,11508,13253,9406
3480,5970,4684,2794,1999
2538,2012,3295,4513,8442
11858,9919,4059,8730,2770
11858,9919,4059,8730,2770
12484,10751,13739,12572,2435
7101,13961,8761,8328,9854
9605,10816,4433,9391,841
9605,10816,4433,9391,841
2878,8642,6849,3765,2539
11518,3970,10955,1999,8678
14252,9413,7329,5749,1951
10226,3562,8825,10117,12854
7113,8253,8148,6819,4407
10405,10737,9739,4547,6411
4929,6392,5511,11420,7005
639,5826,3253,3926,2097
12596,4397,5852,7956,6308
5615,3352,11166,8621,10233
10182,4109,9544,10972,3349
4454,5851,7260,12751,7683
4303,9231,2967,4256,14109
4303,9231,2967,4256,14109
8599,10811,3240,9870,7205
1690,4202,6031,5075,9120
224,1459,778,12063,12772
9355,8738,13504,9275,9356
2432,726,5196,10822,6461
8509,10109,4068,13433,13387
3266,2520,7106,13378,3765
2714,4174,9970,6584,2979
3258,3533,7049,10204,7275
13051,6765,2449,9143,9796
212,6162,11104,3319,11616
314,920,8766,6650,8526
7,11409,14265,12523,653
2196,12211,13167,10691,1648
11734,11865,12576,473,9768
14338,3679,5736,2278,2488
3522,9137,603,12692,12592
13808,2991,11168,11437,7499
5825,13482,6662,12939,8203
3011,8177,12390,8323,13874
9373,926,10027,1163,3382
9457,10597,6784,5215,2948
4364,13994,9907,3938,12516
12626,931,7613,2404,14259
7233,14510,10911,14182,11524
11739,5436,13312,11257,10808
136,6342,8366,14183,5000
13461,12976,9901,4802,12733
5534,6366,5592,3099,2459
1217,2998,5405,2712,5759
8361,11619,467,1011,4113
1073,14074,11043,1883,5744
10811,8599,3240,4116,753
11190,9555,7626,9207,8402
1755,3800,11781,5415,3735
276,3506,13456,4313,694
276,3506,13456,4313,694
6304,9646,5320,4191,7109
5144,8203,9069,4282,9038
10913,4817,8918,13234,11879
13126,6512,11244,9653,11238
8956,5560,2217,5575,13238
610,10918,3246,9755,1575
8753,688,1247,6538,11905
11017,5478,1118,7795,2159
10636,11406,10063,10746,2851
9862,8986,7202,5869,11959
7053,2830,6875,4894,2929
9877,4952,8299,2040,6107
13100,3695,8319,11946,13811
13857,3257,1883,740,5625
9058,947,2530,9581,7898
9482,13477,4113,7510,6016
10608,10868,14062,10875,12132
2179,1132,237,9207,4545
2179,1132,237,9207,4545
3092,5961,2494,9441,3106
14113,1508,7457,13346,12275
555,1375,13301,4899,643
550,11399,1442,8521,10097
550,11399,1442,8521,10097
13812,11333,14410,10039,3781
13541,6595,4081,12946,8829
7102,1363,7390,3664,13267
2122,4426,4801,1576,13346
13406,12224,6412,12015,11219
3191,8825,6908,9012,1598
13751,10099,2183,67,3251
7921,13655,1765,4257,4652
12693,497,3555,5137,4336
8404,6831,12721,5779,7185
6925,13775,4628,1454,9910
3472,5534,6366,5592,3099
6433,9090,6974,6967,2655
4399,3319,14423,12150,8573
4399,3319,14423,12150,8573
8492,4510,7790,10937,3398
1520,663,6958,5316,5907
6878,9326,6800,1506,611
7717,4441,500,1070,1670
7717,4441,500,1070,1670
5770,5350,9665,11066,426
4938,745,2630,13774,14277
8953,10526,9291,1762,10029
3773,12040,11320,1012,10005
10452,5268,11264,3095,3001
10452,5268,11264,3095,3001
4416,1056,12188,10577,107
726,10763,6554,8392,2994
14492,7476,999,626,8854
11025,5616,7435,5704,1950
5216,10133,1396,2314,8400
4795,5575,1036,10975,8362
3648,14438,14460,2998,1748
10699,7021,4069,1389,13099
394,11409,14163,2136,1090
2860,8990,14127,11663,9243
7268,5826,13860,639,80
11818,11791,9096,5049,7217
688,3063,13665,179,98
5484,7360,237,12027,9270
971,12933,10990,179,2178
2967,14109,11839,8043,4303
3293,7531,10426,4114,1087
6071,1816,8450,4653,3496
14282,7285,11374,14383,13790
6305,1951,14127,2508,14332
3435,3833,5925,11043,1883
3809,4674,841,14227,1840
6136,4321,7352,472,12359
8198,200,6182,11501,11375
14359,870,2865,13780,1015
5223,459,1652,8467,13488
4177,5404,6542,1220,3760
12358,3578,489,4007,9763
7364,5110,6290,2560,11874
4336,3570,3188,10660,7360
11754,4292,10290,6554,12067
10422,1151,229,12214,6081
11175,6400,4884,7987,4210
12271,5409,6046,9297,3121
6056,7304,7257,14452,6590
13413,6160,3008,617,4083
9283,2677,4745,13443,12586
2660,13768,10570,5700,7155
9619,5043,9772,5125,3573
7305,13844,10280,10054,12253
2446,8084,2702,12389,8738
14201,6579,12580,13053,547
3588,4244,102,13440,1279
9304,6167,2408,9068,3109
2416,4438,11405,12513,5659
3352,11166,5615,10233,8621
2535,8213,297,1450,4513
5008,7856,10096,1514,11190
2372,7870,5073,3563,8749
5796,13456,12400,6227,3951
13945,13252,2014,9099,9119
4017,4112,7748,8020,6948
5291,5030,7247,5970,12438
7667,4487,7801,3995,12076
5747,13622,5984,10570,6672
9639,1940,4348,5981,9601
10505,9825,4879,7093,3615
14424,1818,11829,7956,11283
6012,9731,4398,6342,10737
9881,6883,9958,7304,4176
282,1513,14221,4749,3505
13696,5647,14201,5887,547
140,11200,949,2347,8544
12308,9584,2794,5030,2778
2113,6557,6106,13515,8157
14503,9128,12510,7828,13569
7013,13087,9255,2369,7038
14375,2544,9015,10243,2585
9568,6851,5472,7321,2479
499,7215,8127,1593,6689
12880,9155,460,10587,4848
4427,7059,114,2396,6809
